customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome,train_test
154,Value2,Value1,Value2,Value3,Value1,Value3,Value4,Value1,Value3,Value4,Value3,Value2,Value4,Value4,Value1,sure_thing,Value1,Value4,Value2,Value3,control,1,train
155,Value4,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value3,Value4,Value3,Value3,Value1,Value3,sleeping_dog,Value2,Value1,Value2,Value1,control,1,train
156,Value3,Value1,Value1,Value2,Value3,Value2,Value4,Value2,Value1,Value4,Value2,Value1,Value3,Value2,Value2,sure_thing,Value4,Value3,Value2,Value1,target,1,train
157,Value2,Value3,Value2,Value3,Value1,Value1,Value2,Value4,Value3,Value3,Value2,Value1,Value2,Value3,Value1,persuadable,Value2,Value1,Value4,Value1,target,1,train
158,Value4,Value2,Value1,Value2,Value1,Value3,Value1,Value1,Value3,Value3,Value3,Value2,Value3,Value3,Value4,lost_cause,Value4,Value1,Value2,Value1,target,0,train
159,Value4,Value3,Value4,Value4,Value4,Value2,Value1,Value4,Value4,Value3,Value3,Value1,Value3,Value3,Value4,lost_cause,Value1,Value4,Value3,Value4,target,0,test
160,Value3,Value3,Value4,Value2,Value1,Value4,Value2,Value4,Value3,Value2,Value2,Value4,Value3,Value3,Value1,persuadable,Value1,Value3,Value2,Value1,control,0,test
161,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value1,Value3,Value4,Value1,Value4,Value2,Value1,Value3,sleeping_dog,Value3,Value1,Value1,Value1,control,1,train
162,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value4,Value1,Value1,Value2,Value3,Value4,Value4,sleeping_dog,Value1,Value2,Value3,Value1,control,1,train
163,Value4,Value1,Value4,Value4,Value2,Value1,Value4,Value3,Value4,Value4,Value3,Value1,Value3,Value3,Value4,persuadable,Value1,Value3,Value2,Value1,target,1,train
164,Value1,Value1,Value4,Value2,Value1,Value4,Value2,Value3,Value4,Value3,Value4,Value1,Value4,Value2,Value1,sure_thing,Value1,Value1,Value2,Value3,target,1,train
165,Value2,Value1,Value3,Value4,Value2,Value1,Value1,Value1,Value1,Value3,Value1,Value2,Value2,Value1,Value3,sure_thing,Value1,Value1,Value3,Value1,control,1,test
166,Value3,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value4,Value3,Value1,Value1,Value3,Value3,Value2,persuadable,Value2,Value3,Value3,Value2,control,0,test
167,Value2,Value1,Value1,Value2,Value4,Value3,Value2,Value2,Value2,Value3,Value2,Value1,Value2,Value4,Value4,persuadable,Value2,Value4,Value4,Value1,target,1,train
168,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value2,Value1,Value1,Value4,Value1,Value2,lost_cause,Value1,Value1,Value1,Value4,control,0,train
169,Value1,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value2,sleeping_dog,Value4,Value3,Value3,Value3,target,0,train
170,Value3,Value1,Value4,Value4,Value4,Value4,Value1,Value4,Value3,Value4,Value1,Value3,Value3,Value4,Value3,persuadable,Value1,Value3,Value2,Value1,target,1,train
171,Value2,Value3,Value2,Value2,Value3,Value1,Value2,Value1,Value2,Value3,Value3,Value1,Value3,Value3,Value3,persuadable,Value4,Value3,Value3,Value2,target,1,train
172,Value3,Value2,Value1,Value2,Value3,Value1,Value4,Value3,Value4,Value4,Value2,Value4,Value4,Value3,Value2,sleeping_dog,Value1,Value1,Value2,Value3,target,0,train
173,Value4,Value3,Value4,Value2,Value2,Value4,Value4,Value3,Value4,Value3,Value1,Value2,Value2,Value3,Value4,sure_thing,Value1,Value2,Value4,Value2,control,1,train
174,Value4,Value3,Value4,Value3,Value2,Value1,Value4,Value3,Value2,Value2,Value3,Value4,Value1,Value2,Value3,sure_thing,Value3,Value4,Value1,Value1,target,1,train
175,Value2,Value3,Value4,Value4,Value1,Value4,Value1,Value1,Value2,Value4,Value4,Value3,Value2,Value2,Value1,sure_thing,Value1,Value1,Value3,Value3,control,1,train
176,Value2,Value3,Value2,Value2,Value4,Value3,Value1,Value4,Value3,Value2,Value3,Value1,Value2,Value2,Value4,lost_cause,Value2,Value3,Value3,Value4,target,0,train
177,Value3,Value1,Value1,Value2,Value4,Value4,Value2,Value3,Value3,Value3,Value4,Value1,Value4,Value2,Value1,sleeping_dog,Value3,Value2,Value3,Value1,target,0,test
178,Value4,Value1,Value1,Value4,Value4,Value2,Value4,Value4,Value1,Value3,Value2,Value1,Value2,Value2,Value1,persuadable,Value2,Value2,Value3,Value1,control,0,train
179,Value4,Value3,Value4,Value2,Value2,Value1,Value2,Value4,Value2,Value1,Value3,Value1,Value2,Value2,Value4,sleeping_dog,Value1,Value2,Value3,Value4,target,0,train
180,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value1,Value3,Value2,Value2,Value4,lost_cause,Value3,Value2,Value1,Value1,control,0,train
181,Value4,Value1,Value4,Value2,Value4,Value3,Value1,Value1,Value3,Value1,Value4,Value1,Value3,Value3,Value1,persuadable,Value4,Value1,Value1,Value4,control,0,train
182,Value4,Value1,Value3,Value2,Value4,Value2,Value4,Value1,Value1,Value3,Value2,Value3,Value3,Value3,Value1,lost_cause,Value3,Value1,Value1,Value2,control,0,test
183,Value2,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value4,Value2,sure_thing,Value1,Value4,Value1,Value1,control,1,train
184,Value1,Value3,Value4,Value2,Value4,Value3,Value4,Value4,Value3,Value3,Value2,Value1,Value2,Value4,Value4,sleeping_dog,Value3,Value2,Value1,Value1,control,1,train
185,Value4,Value1,Value2,Value4,Value4,Value4,Value1,Value3,Value2,Value3,Value2,Value4,Value1,Value1,Value4,sure_thing,Value1,Value2,Value1,Value2,control,1,train
186,Value4,Value3,Value2,Value2,Value4,Value4,Value2,Value4,Value2,Value3,Value4,Value3,Value2,Value3,Value1,sleeping_dog,Value2,Value2,Value2,Value1,control,1,train
187,Value2,Value1,Value2,Value4,Value3,Value2,Value1,Value3,Value4,Value3,Value2,Value1,Value2,Value4,Value3,lost_cause,Value1,Value2,Value2,Value4,control,0,train
188,Value3,Value1,Value2,Value3,Value4,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value4,Value4,Value2,sleeping_dog,Value3,Value4,Value4,Value4,target,0,train
189,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value4,Value2,Value3,Value3,Value3,Value4,sure_thing,Value2,Value1,Value4,Value1,target,1,train
190,Value3,Value1,Value1,Value3,Value2,Value1,Value4,Value1,Value3,Value4,Value4,Value2,Value2,Value2,Value3,sleeping_dog,Value4,Value4,Value1,Value3,target,0,test
191,Value4,Value3,Value3,Value4,Value3,Value4,Value4,Value1,Value3,Value3,Value1,Value4,Value3,Value4,Value3,persuadable,Value3,Value2,Value2,Value4,control,0,train
192,Value4,Value3,Value2,Value2,Value3,Value1,Value1,Value3,Value4,Value3,Value4,Value2,Value2,Value4,Value4,sure_thing,Value2,Value1,Value1,Value3,target,1,train
193,Value3,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value3,Value3,Value4,Value4,Value3,Value1,Value1,sleeping_dog,Value3,Value1,Value3,Value4,control,1,train
194,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value4,Value4,Value3,Value1,Value2,Value2,Value2,Value1,lost_cause,Value3,Value1,Value2,Value1,target,0,train
195,Value1,Value1,Value2,Value3,Value2,Value1,Value2,Value4,Value4,Value4,Value4,Value3,Value4,Value4,Value4,lost_cause,Value1,Value3,Value2,Value3,target,0,train
196,Value3,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value3,Value2,Value4,Value2,Value1,sure_thing,Value2,Value2,Value1,Value4,target,1,train
197,Value4,Value3,Value4,Value2,Value4,Value4,Value2,Value4,Value4,Value4,Value2,Value2,Value3,Value3,Value1,persuadable,Value1,Value2,Value2,Value3,control,0,train
198,Value4,Value3,Value3,Value2,Value3,Value1,Value4,Value1,Value2,Value1,Value2,Value2,Value3,Value3,Value1,persuadable,Value1,Value4,Value2,Value3,control,0,train
199,Value1,Value1,Value2,Value2,Value3,Value2,Value4,Value3,Value3,Value3,Value2,Value1,Value2,Value4,Value3,sleeping_dog,Value2,Value3,Value2,Value1,target,0,test
200,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value3,Value1,Value3,Value3,Value2,Value2,Value2,Value1,sleeping_dog,Value1,Value1,Value3,Value4,control,1,train
201,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value2,Value1,Value3,Value1,Value1,Value3,Value4,Value4,persuadable,Value4,Value2,Value4,Value1,target,1,train
202,Value2,Value1,Value2,Value2,Value2,Value1,Value4,Value3,Value4,Value3,Value1,Value4,Value1,Value1,Value2,sleeping_dog,Value1,Value3,Value3,Value1,control,1,train
203,Value2,Value1,Value4,Value2,Value2,Value4,Value4,Value4,Value1,Value3,Value1,Value1,Value2,Value2,Value2,sure_thing,Value4,Value1,Value3,Value1,control,1,train
204,Value2,Value1,Value2,Value3,Value2,Value1,Value2,Value4,Value3,Value2,Value3,Value4,Value2,Value1,Value2,lost_cause,Value2,Value1,Value4,Value3,target,0,train
205,Value4,Value3,Value4,Value2,Value2,Value2,Value2,Value3,Value1,Value4,Value1,Value1,Value4,Value1,Value3,persuadable,Value4,Value2,Value3,Value2,target,1,train
206,Value4,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value4,Value1,Value1,Value3,sure_thing,Value3,Value3,Value2,Value3,target,1,test
207,Value1,Value3,Value3,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value3,Value2,Value3,Value2,Value1,sure_thing,Value2,Value4,Value3,Value4,target,1,test
208,Value1,Value1,Value1,Value2,Value4,Value2,Value3,Value3,Value1,Value3,Value2,Value1,Value4,Value4,Value3,sleeping_dog,Value1,Value3,Value1,Value3,target,0,train
209,Value4,Value1,Value1,Value2,Value2,Value4,Value3,Value2,Value1,Value4,Value1,Value4,Value1,Value2,Value2,lost_cause,Value4,Value3,Value3,Value3,control,0,train
210,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value4,Value3,Value4,Value1,Value3,Value3,Value4,sleeping_dog,Value2,Value3,Value2,Value4,control,1,test
211,Value2,Value1,Value1,Value2,Value4,Value3,Value2,Value4,Value3,Value3,Value3,Value1,Value1,Value1,Value2,sure_thing,Value4,Value1,Value3,Value2,target,1,train
212,Value2,Value1,Value1,Value2,Value1,Value4,Value1,Value1,Value3,Value4,Value4,Value1,Value2,Value3,Value1,sure_thing,Value2,Value4,Value4,Value4,control,1,test
213,Value4,Value1,Value4,Value2,Value2,Value3,Value2,Value4,Value4,Value2,Value1,Value3,Value4,Value2,Value3,persuadable,Value3,Value3,Value3,Value4,target,1,test
214,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value2,Value2,lost_cause,Value1,Value4,Value3,Value4,control,0,train
215,Value4,Value3,Value4,Value2,Value4,Value2,Value2,Value4,Value4,Value3,Value3,Value3,Value1,Value2,Value1,persuadable,Value1,Value1,Value1,Value1,target,1,train
216,Value4,Value3,Value4,Value2,Value3,Value3,Value2,Value4,Value3,Value3,Value1,Value1,Value3,Value4,Value1,persuadable,Value4,Value2,Value2,Value3,control,0,train
217,Value1,Value1,Value1,Value2,Value2,Value2,Value4,Value1,Value4,Value3,Value4,Value1,Value3,Value3,Value2,sleeping_dog,Value1,Value3,Value3,Value4,control,1,train
218,Value1,Value3,Value2,Value4,Value3,Value4,Value1,Value4,Value3,Value2,Value3,Value4,Value3,Value3,Value1,persuadable,Value4,Value4,Value1,Value4,control,0,train
219,Value2,Value1,Value3,Value2,Value1,Value2,Value3,Value2,Value2,Value4,Value4,Value4,Value1,Value2,Value1,sleeping_dog,Value2,Value3,Value4,Value3,target,0,train
220,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value3,Value2,Value3,Value4,Value1,Value1,Value2,Value3,persuadable,Value1,Value3,Value3,Value3,control,0,test
221,Value4,Value2,Value2,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,Value2,Value2,Value3,Value4,lost_cause,Value2,Value2,Value2,Value3,target,0,train
222,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value1,Value4,Value1,Value1,persuadable,Value4,Value2,Value1,Value4,target,1,train
223,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value1,Value4,Value1,Value3,Value2,Value1,Value1,sure_thing,Value1,Value2,Value3,Value1,control,1,test
224,Value2,Value3,Value2,Value2,Value4,Value3,Value4,Value1,Value2,Value3,Value2,Value3,Value3,Value1,Value4,sure_thing,Value3,Value1,Value1,Value3,control,1,test
225,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value3,Value3,Value4,Value1,Value1,Value2,Value2,Value2,sleeping_dog,Value4,Value2,Value2,Value1,control,1,train
226,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value3,Value3,Value1,Value3,Value2,Value4,Value1,persuadable,Value2,Value2,Value4,Value1,target,1,train
227,Value2,Value3,Value4,Value2,Value4,Value2,Value1,Value1,Value2,Value3,Value4,Value2,Value1,Value4,Value1,sure_thing,Value4,Value2,Value3,Value3,target,1,train
228,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value4,Value3,Value2,Value2,Value4,Value2,Value4,Value3,lost_cause,Value2,Value1,Value4,Value1,control,0,train
229,Value4,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value4,Value1,Value1,Value1,Value1,Value4,persuadable,Value3,Value1,Value4,Value1,control,0,train
230,Value2,Value1,Value3,Value4,Value2,Value1,Value2,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value4,persuadable,Value2,Value1,Value3,Value4,target,1,train
231,Value2,Value3,Value3,Value4,Value2,Value4,Value4,Value1,Value2,Value3,Value2,Value3,Value3,Value2,Value3,persuadable,Value4,Value4,Value2,Value1,control,0,test
232,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value1,Value4,Value2,Value2,Value3,Value2,sure_thing,Value1,Value3,Value4,Value1,target,1,train
233,Value3,Value1,Value2,Value3,Value3,Value4,Value2,Value4,Value1,Value3,Value1,Value2,Value4,Value1,Value1,persuadable,Value4,Value1,Value4,Value4,target,1,train
234,Value4,Value1,Value4,Value2,Value1,Value4,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value3,Value4,sleeping_dog,Value3,Value3,Value2,Value2,control,1,train
235,Value4,Value1,Value4,Value2,Value2,Value2,Value1,Value2,Value1,Value3,Value1,Value4,Value3,Value4,Value2,persuadable,Value1,Value1,Value4,Value3,control,0,train
236,Value2,Value1,Value2,Value4,Value2,Value3,Value1,Value4,Value2,Value4,Value2,Value1,Value3,Value2,Value4,sure_thing,Value1,Value2,Value1,Value3,control,1,train
237,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value3,Value3,Value2,Value3,Value2,Value2,Value4,sleeping_dog,Value3,Value2,Value3,Value2,target,0,train
238,Value2,Value1,Value1,Value2,Value3,Value3,Value4,Value2,Value2,Value4,Value2,Value1,Value1,Value1,Value2,lost_cause,Value2,Value1,Value2,Value3,target,0,train
239,Value3,Value1,Value1,Value4,Value1,Value2,Value1,Value1,Value4,Value2,Value4,Value3,Value2,Value1,Value1,sleeping_dog,Value4,Value3,Value4,Value1,target,0,train
240,Value4,Value3,Value1,Value3,Value2,Value1,Value4,Value1,Value2,Value4,Value2,Value1,Value4,Value4,Value2,sure_thing,Value4,Value2,Value3,Value2,control,1,train
241,Value2,Value1,Value1,Value2,Value1,Value3,Value1,Value1,Value3,Value3,Value2,Value1,Value2,Value4,Value1,sure_thing,Value4,Value3,Value2,Value1,control,1,test
242,Value2,Value3,Value1,Value2,Value1,Value2,Value4,Value1,Value3,Value3,Value1,Value3,Value2,Value2,Value2,lost_cause,Value1,Value3,Value4,Value2,control,0,train
243,Value4,Value3,Value4,Value2,Value1,Value2,Value4,Value4,Value2,Value3,Value2,Value3,Value3,Value4,Value4,lost_cause,Value2,Value3,Value2,Value1,control,0,train
244,Value4,Value1,Value1,Value2,Value4,Value4,Value4,Value1,Value1,Value1,Value2,Value1,Value2,Value4,Value1,lost_cause,Value3,Value3,Value2,Value3,control,0,train
245,Value2,Value1,Value1,Value2,Value3,Value1,Value2,Value2,Value3,Value3,Value3,Value4,Value2,Value2,Value3,persuadable,Value4,Value3,Value1,Value4,target,1,train
246,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value2,Value3,Value2,Value2,Value4,Value4,Value4,sleeping_dog,Value2,Value2,Value2,Value1,target,0,train
247,Value4,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value4,Value2,Value3,Value3,Value3,Value3,Value1,persuadable,Value4,Value4,Value3,Value1,target,1,train
248,Value3,Value1,Value1,Value3,Value3,Value4,Value4,Value4,Value4,Value3,Value2,Value2,Value2,Value4,Value4,persuadable,Value2,Value4,Value4,Value4,target,1,train
249,Value4,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value3,Value2,Value3,Value4,Value4,Value3,sure_thing,Value2,Value3,Value2,Value3,control,1,train
250,Value4,Value3,Value1,Value3,Value1,Value4,Value4,Value1,Value3,Value4,Value2,Value1,Value3,Value3,Value4,lost_cause,Value1,Value2,Value3,Value3,target,0,test
251,Value1,Value3,Value2,Value2,Value1,Value4,Value1,Value1,Value3,Value3,Value3,Value1,Value2,Value1,Value2,sure_thing,Value4,Value4,Value2,Value4,target,1,train
252,Value3,Value1,Value1,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value4,Value4,Value3,sleeping_dog,Value1,Value3,Value2,Value2,target,0,train
253,Value1,Value3,Value4,Value2,Value4,Value2,Value4,Value4,Value1,Value3,Value3,Value4,Value4,Value2,Value3,sleeping_dog,Value1,Value1,Value3,Value4,target,0,train
254,Value4,Value1,Value4,Value2,Value4,Value3,Value4,Value3,Value1,Value4,Value3,Value4,Value2,Value3,Value1,lost_cause,Value3,Value3,Value2,Value3,control,0,train
255,Value2,Value3,Value2,Value2,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value3,Value2,Value1,Value4,sleeping_dog,Value2,Value2,Value1,Value4,target,0,train
256,Value2,Value3,Value2,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value3,Value1,Value2,Value1,Value3,sleeping_dog,Value3,Value1,Value2,Value2,target,0,test
257,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value2,Value2,Value4,Value1,Value2,Value2,Value1,Value2,persuadable,Value4,Value4,Value1,Value1,control,0,train
258,Value1,Value1,Value1,Value3,Value1,Value2,Value1,Value3,Value1,Value3,Value4,Value2,Value2,Value3,Value1,sure_thing,Value4,Value2,Value3,Value1,target,1,train
259,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value3,Value3,Value1,Value3,Value2,Value1,Value4,Value2,sleeping_dog,Value4,Value3,Value3,Value3,control,1,test
260,Value3,Value1,Value2,Value4,Value4,Value3,Value1,Value3,Value3,Value1,Value1,Value3,Value3,Value4,Value1,lost_cause,Value3,Value2,Value2,Value1,target,0,train
261,Value1,Value1,Value2,Value2,Value4,Value2,Value1,Value2,Value2,Value4,Value1,Value3,Value2,Value3,Value2,sleeping_dog,Value2,Value4,Value1,Value1,control,1,train
262,Value2,Value1,Value2,Value3,Value4,Value4,Value4,Value3,Value1,Value3,Value4,Value1,Value2,Value3,Value4,sleeping_dog,Value1,Value3,Value2,Value4,target,0,train
263,Value2,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value2,Value2,Value4,Value4,Value3,Value1,Value4,lost_cause,Value4,Value4,Value1,Value3,target,0,train
264,Value3,Value3,Value3,Value2,Value4,Value4,Value2,Value4,Value1,Value3,Value3,Value2,Value2,Value1,Value2,sure_thing,Value1,Value2,Value1,Value4,target,1,train
265,Value1,Value1,Value3,Value2,Value3,Value1,Value2,Value4,Value4,Value3,Value2,Value1,Value2,Value3,Value1,sleeping_dog,Value1,Value4,Value4,Value1,target,0,train
266,Value3,Value1,Value1,Value2,Value2,Value4,Value1,Value1,Value3,Value3,Value2,Value3,Value3,Value1,Value2,lost_cause,Value2,Value2,Value4,Value1,target,0,train
267,Value4,Value1,Value2,Value2,Value4,Value2,Value4,Value2,Value4,Value4,Value3,Value3,Value3,Value3,Value4,lost_cause,Value2,Value4,Value2,Value4,target,0,train
268,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value2,Value2,Value2,Value4,Value3,Value3,Value1,persuadable,Value4,Value1,Value2,Value1,control,0,train
269,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value4,sleeping_dog,Value3,Value2,Value2,Value4,target,0,train
270,Value4,Value1,Value1,Value4,Value2,Value1,Value1,Value1,Value2,Value3,Value3,Value1,Value1,Value3,Value4,persuadable,Value2,Value3,Value1,Value3,control,0,train
271,Value4,Value3,Value2,Value3,Value2,Value1,Value4,Value3,Value2,Value4,Value3,Value4,Value4,Value2,Value3,sure_thing,Value3,Value2,Value3,Value3,target,1,test
272,Value4,Value1,Value1,Value4,Value4,Value2,Value3,Value2,Value2,Value3,Value4,Value1,Value2,Value2,Value4,sure_thing,Value4,Value3,Value2,Value3,target,1,train
273,Value4,Value1,Value1,Value3,Value4,Value3,Value1,Value2,Value3,Value1,Value1,Value1,Value2,Value2,Value4,persuadable,Value1,Value3,Value2,Value1,target,1,train
274,Value4,Value2,Value2,Value4,Value4,Value3,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value1,sleeping_dog,Value1,Value2,Value3,Value1,target,0,train
